"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2012","77.17","77.24","77.24","77.01","54.99K","0.00%"
"12/05/2012","77.17","76.86","77.24","76.86","26.34K","0.00%"
"12/04/2012","77.17","77.09","77.17","76.63","50.33K","-0.09%"
"12/03/2012","77.24","78.02","78.02","76.94","74.51K","0.00%"
"11/30/2012","77.24","77.24","78.56","76.86","146.58K","0.00%"
"11/29/2012","77.24","77.32","78.02","77.17","562.80K","0.00%"
"11/28/2012","77.24","78.79","78.79","76.86","262.59K","-1.48%"
"11/26/2012","78.40","78.71","78.79","77.94","30.87K","-0.20%"
"11/23/2012","78.56","78.79","78.79","78.17","9.02K","-0.19%"
"11/22/2012","78.71","78.79","79.56","78.02","64.10K","0.40%"
"11/21/2012","78.40","79.18","79.48","77.63","80.76K","-0.99%"
"11/20/2012","79.18","79.64","80.64","79.18","20.27K","-0.96%"
"11/19/2012","79.95","81.11","81.11","79.64","25.82K","-1.43%"
"11/16/2012","81.11","81.11","81.11","80.80","143.36K","0.00%"
"11/15/2012","81.11","81.80","81.80","80.87","92.71K","-0.84%"
"11/14/2012","81.80","81.26","81.88","80.87","25.49K","0.85%"
"11/12/2012","81.11","81.11","81.49","80.72","28.06K","0.48%"
"11/09/2012","80.72","80.72","80.80","80.33","9.55K","1.36%"
"11/08/2012","79.64","81.11","81.11","79.56","526.76K","-0.67%"
"11/07/2012","80.18","80.33","80.33","80.03","353.26K","0.00%"
"11/06/2012","80.18","80.33","80.33","79.95","60.22K","-0.19%"
"11/05/2012","80.33","80.33","81.11","80.03","52.24K","0.87%"
"11/02/2012","79.64","79.41","80.33","79.02","14.19K","0.20%"
"11/01/2012","79.48","80.33","80.33","79.41","46.71K","-1.91%"
"10/31/2012","81.03","79.56","81.03","79.56","6.07K","1.85%"
"10/30/2012","79.56","80.80","80.80","79.41","159.44K","-0.49%"
"10/26/2012","79.95","80.33","80.95","79.87","31.44K","-0.47%"
"10/25/2012","80.33","80.33","81.11","80.33","56.02K","-0.30%"
"10/24/2012","80.57","81.88","81.88","80.33","235.71K","-0.75%"
"10/23/2012","81.18","81.88","81.88","80.72","305.16K","0.09%"
"10/22/2012","81.11","82.65","82.65","80.33","254.20K","-0.47%"
"10/19/2012","81.49","81.88","83.42","81.11","307.45K","-0.48%"
"10/18/2012","81.88","82.27","82.27","81.11","263.94K","1.15%"
"10/17/2012","80.95","82.65","82.65","80.72","266.86K","-1.14%"
"10/16/2012","81.88","83.42","84.97","81.88","351.63K","-0.84%"
"10/15/2012","82.57","84.89","85.74","81.96","252.14K","-3.00%"
"10/12/2012","85.12","85.82","86.51","84.97","407.17K","-0.82%"
"10/11/2012","85.82","87.29","87.29","85.74","294.74K","-0.63%"
"10/10/2012","86.36","87.29","87.29","85.90","390.14K","-0.17%"
"10/09/2012","86.51","87.29","88.83","86.36","29.30K","-0.09%"
"10/08/2012","86.59","87.67","87.67","86.51","18.31K","-0.88%"
"10/05/2012","87.36","87.36","87.98","86.59","47.90K","-0.70%"
"10/04/2012","87.98","87.67","88.06","86.98","346.43K","0.00%"
"10/03/2012","87.98","88.52","88.52","87.67","265.89K","-0.61%"
"10/02/2012","88.52","88.83","88.83","88.14","42.83K","-1.13%"
"10/01/2012","89.53","88.83","89.60","88.83","437.96K","-0.08%"
"09/28/2012","89.60","88.06","89.60","87.75","642.65K","0.87%"
"09/27/2012","88.83","88.06","88.99","87.67","356.15K","0.87%"
"09/26/2012","88.06","87.67","88.37","87.67","453.89K","0.09%"
"09/25/2012","87.98","87.44","88.68","87.44","50.04K","-0.96%"
"09/24/2012","88.83","88.83","88.83","87.36","126.01K","0.00%"
"09/21/2012","88.83","87.44","89.22","87.29","309.52K","0.78%"
"09/20/2012","88.14","87.29","88.44","85.74","105.82K","0.97%"
"09/19/2012","87.29","88.06","88.06","84.97","142.51K","-1.73%"
"09/18/2012","88.83","90.38","90.38","88.52","679.46K","-1.63%"
"09/17/2012","90.30","90.38","92.31","88.83","682.74K","1.13%"
"09/14/2012","89.29","87.29","89.53","87.29","2.53M","3.21%"
"09/13/2012","86.51","84.81","86.90","84.81","1.12M","2.56%"
"09/12/2012","84.35","82.81","84.58","82.65","249.06K","2.06%"
"09/11/2012","82.65","83.42","83.81","82.27","260.32K","0.00%"
"09/10/2012","82.65","82.57","83.04","82.27","478.26K","0.38%"
"09/07/2012","82.34","82.19","82.65","81.88","70.35K","0.56%"
"09/06/2012","81.88","81.11","82.27","81.11","56.85K","0.00%"
"09/05/2012","81.88","82.65","82.65","81.11","18.62K","-0.56%"
"09/04/2012","82.34","81.88","82.65","81.11","194.66K","1.52%"
"09/03/2012","81.11","80.72","81.88","80.57","269.48K","0.97%"
"08/30/2012","80.33","80.10","81.11","80.10","55.65K","0.00%"
"08/29/2012","80.33","80.33","80.80","79.95","40.26K","0.77%"
"08/28/2012","79.72","80.18","80.33","79.56","307.17K","-0.19%"
"08/27/2012","79.87","79.95","79.95","79.33","274.86K","0.58%"
"08/24/2012","79.41","79.87","79.87","79.25","275.75K","-0.48%"
"08/23/2012","79.79","79.56","80.33","79.56","373.47K","0.58%"
"08/22/2012","79.33","78.17","79.48","77.32","258.25K","1.48%"
"08/21/2012","78.17","78.79","79.18","77.63","91.27K","0.00%"
"08/20/2012","78.17","78.02","78.79","77.40","37.67K","-0.89%"
"08/17/2012","78.87","77.78","78.94","77.24","161.59K","1.49%"
"08/16/2012","77.71","78.71","78.71","77.32","6.20K","-0.49%"
"08/15/2012","78.09","77.01","81.11","76.94","297.78K","1.81%"
"08/14/2012","76.70","75.70","76.86","75.31","117.96K","1.85%"
"08/13/2012","75.31","76.01","76.01","75.24","40.28K","-0.52%"
"08/10/2012","75.70","75.62","75.70","75.31","115.23K","0.41%"
"08/09/2012","75.39","76.09","76.09","75.31","34.45K","0.11%"
"08/08/2012","75.31","75.39","75.70","75.31","220.50K","-0.11%"
"08/07/2012","75.39","75.47","75.70","75.31","44.66K","0.00%"
"08/06/2012","75.39","75.70","75.70","75.31","33.35K","-0.41%"
"08/03/2012","75.70","75.31","75.70","75.08","25.95K","0.00%"
"08/02/2012","75.70","75.62","75.70","75.62","149.61K","0.11%"
"07/31/2012","75.62","75.47","75.62","75.31","15.76K","0.31%"
"07/30/2012","75.39","75.31","75.54","75.31","6.65K","0.11%"
"07/27/2012","75.31","75.62","75.62","75.08","19.50K","0.00%"
"07/26/2012","75.31","75.62","75.62","75.08","6.95K","-0.21%"
"07/25/2012","75.47","74.85","75.62","74.77","137.18K","0.72%"
"07/24/2012","74.93","74.93","75.24","74.77","225.99K","0.11%"
"07/23/2012","74.85","75.24","75.24","74.77","36.47K","-0.61%"
"07/20/2012","75.31","75.47","75.70","75.16","29.03K","0.20%"
"07/19/2012","75.16","75.54","75.54","75.00","25.58K","-0.50%"
"07/18/2012","75.54","75.00","75.62","74.93","21.49K","0.61%"
"07/17/2012","75.08","76.47","76.47","75.00","29.05K","-0.82%"
"07/16/2012","75.70","75.70","76.47","75.47","61.69K","0.30%"
"07/13/2012","75.47","75.70","75.70","75.31","20.17K","-0.81%"
"07/12/2012","76.09","76.47","76.47","75.62","16.14K","0.52%"
"07/11/2012","75.70","75.70","76.47","75.54","23.69K","0.00%"
"07/10/2012","75.70","76.47","76.47","75.70","72.95K","-0.60%"
"07/09/2012","76.16","75.47","77.24","75.47","53.27K","0.61%"
"07/06/2012","75.70","76.09","76.47","75.62","179.15K","0.00%"
"07/05/2012","75.70","75.47","75.78","75.47","65.91K","-0.20%"
"07/04/2012","75.85","76.70","76.70","75.70","16.87K","-0.81%"
"07/02/2012","76.47","76.39","76.47","76.32","11.99K","0.20%"
"06/29/2012","76.32","76.47","76.70","76.09","59.38K","0.10%"
"06/28/2012","76.24","77.09","77.09","76.09","31.38K","-1.10%"
"06/27/2012","77.09","77.17","77.24","76.94","27.96K","-0.19%"
"06/26/2012","77.24","77.48","77.48","77.09","143.34K","0.00%"
"06/25/2012","77.24","77.63","77.63","77.24","221.68K","-0.50%"
"06/22/2012","77.63","77.32","77.63","77.24","419.38K","-0.40%"
"06/21/2012","77.94","77.86","78.02","77.55","66.20K","0.10%"
"06/20/2012","77.86","78.40","78.40","77.86","68.23K","-0.21%"
"06/19/2012","78.02","78.71","78.71","77.86","226.44K","0.00%"
"06/18/2012","78.02","78.02","78.40","77.78","101.39K","0.00%"
"06/15/2012","78.02","78.40","78.40","77.86","405.27K","0.10%"
"06/14/2012","77.94","78.02","78.02","77.63","308.93K","0.40%"
"06/13/2012","77.63","77.78","78.02","77.24","479.63K","0.19%"
"06/12/2012","77.48","78.02","78.71","77.40","31.62K","-0.88%"
"06/11/2012","78.17","79.48","79.56","78.02","5.74K","-0.79%"
"06/08/2012","78.79","77.32","78.79","77.32","29.71K","1.80%"
"06/07/2012","77.40","78.79","78.79","77.24","12.45K","0.21%"
"06/06/2012","77.24","79.18","79.95","76.47","125.50K","-0.69%"
"06/05/2012","77.78","80.64","80.64","77.24","49.63K","-3.17%"
"06/01/2012","80.33","80.33","80.41","79.95","378.84K","0.00%"
"05/31/2012","80.33","79.95","80.72","79.56","146.38K","0.48%"
"05/30/2012","79.95","80.72","80.72","79.95","27.06K","-0.57%"
"05/29/2012","80.41","81.11","81.26","79.95","836.50K","-0.86%"
"05/28/2012","81.11","81.11","81.18","80.95","132.72K","0.00%"
"05/25/2012","81.11","81.11","81.18","80.95","462.57K","0.00%"
"05/24/2012","81.11","81.11","81.18","80.87","97.02K","0.00%"
"05/23/2012","81.11","81.11","81.49","80.72","399.64K","0.00%"
"05/22/2012","81.11","81.11","81.88","79.72","315.64K","0.00%"
"05/21/2012","81.11","81.11","81.26","81.03","181.81K","0.00%"
"05/18/2012","81.11","81.11","81.34","81.11","151.61K","-0.09%"
"05/17/2012","81.18","81.11","81.34","81.11","34.96K","0.00%"
"05/16/2012","81.18","81.11","81.42","81.11","251.72K","0.09%"
"05/15/2012","81.11","80.72","81.18","80.33","435.48K","0.00%"
"05/14/2012","81.11","80.57","81.11","80.57","161.83K","0.58%"
"05/11/2012","80.64","81.03","81.11","80.41","82.57K","-0.58%"
"05/10/2012","81.11","81.72","81.72","81.11","220.65K","0.00%"
"05/09/2012","81.11","81.11","81.34","80.49","710.51K","0.10%"
"05/08/2012","81.03","81.11","81.11","80.72","89.01K","-0.56%"
"05/04/2012","81.49","81.88","81.88","81.34","103.93K","-0.20%"
"05/03/2012","81.65","81.26","81.88","81.18","156.43K","0.58%"
"05/02/2012","81.18","81.11","81.49","81.11","81.82K","0.09%"
"04/30/2012","81.11","81.11","81.42","81.11","108.23K","0.00%"
"04/27/2012","81.11","81.11","81.34","81.03","53.40K","0.00%"
"04/26/2012","81.11","81.11","81.49","80.95","272.68K","-0.09%"
"04/25/2012","81.18","81.34","81.34","81.11","107.34K","0.09%"
"04/24/2012","81.11","81.11","81.34","80.87","429.23K","0.00%"
"04/23/2012","81.11","80.72","81.34","80.33","300.06K","0.97%"
"04/20/2012","80.33","81.88","81.88","80.03","93.00K","-1.05%"
"04/19/2012","81.18","79.41","81.88","79.41","689.49K","3.24%"
"04/18/2012","78.63","77.32","79.48","77.32","220.70K","1.59%"
"04/17/2012","77.40","77.24","78.02","77.09","71.25K","0.21%"
"04/16/2012","77.24","76.94","77.32","76.94","74.42K","0.00%"
"04/11/2012","77.24","77.09","77.24","76.86","64.68K","0.19%"
"04/10/2012","77.09","77.24","77.24","76.86","14.99K","-0.19%"
"04/09/2012","77.24","77.24","77.24","76.86","74.21K","0.39%"
"04/05/2012","76.94","76.86","77.09","76.63","104.63K","-0.19%"
"04/04/2012","77.09","76.86","77.24","76.86","70.80K","0.19%"
"04/03/2012","76.94","76.86","77.32","76.09","436.49K","0.31%"
"04/02/2012","76.70","76.86","77.24","76.63","11.94K","1.05%"
"03/30/2012","75.90","75.90","75.90","75.75","821.70K","0.30%"
"03/29/2012","75.67","75.90","75.90","75.67","320.58K","-0.30%"
"03/28/2012","75.90","75.82","75.90","75.67","87.16K","0.11%"
"03/27/2012","75.82","75.90","75.90","75.52","226.77K","-0.11%"
"03/26/2012","75.90","76.05","76.05","75.82","346.45K","0.00%"
"03/23/2012","75.90","75.90","75.90","75.75","811.93K","0.00%"
"03/22/2012","75.90","75.90","75.90","75.52","393.33K","0.00%"
"03/21/2012","75.90","75.82","75.90","75.59","387.21K","0.00%"
"03/20/2012","75.90","75.82","75.97","75.52","729.38K","0.11%"
"03/19/2012","75.82","75.90","75.90","75.75","470.05K","-0.11%"
"03/16/2012","75.90","75.82","75.97","75.67","1.12M","0.00%"
"03/15/2012","75.90","75.59","75.90","75.52","489.76K","0.41%"
"03/14/2012","75.59","75.59","75.59","75.21","102.63K","0.40%"
"03/13/2012","75.29","75.75","75.75","74.76","43.44K","-0.50%"
"03/12/2012","75.67","75.29","75.90","75.21","24.45K","0.20%"
"03/09/2012","75.52","75.82","75.90","75.21","45.14K","-0.09%"
"03/08/2012","75.59","75.90","75.90","75.52","55.63K","-0.21%"
"03/06/2012","75.75","75.90","75.90","75.44","189.41K","-0.20%"
"03/05/2012","75.90","75.90","75.90","75.59","121.89K","0.00%"
"03/02/2012","75.90","75.90","76.66","75.75","202.74K","0.20%"
"03/01/2012","75.75","75.90","76.66","75.59","95.06K","-0.29%"
"02/29/2012","75.97","76.66","76.66","75.90","41.75K","0.09%"
"02/28/2012","75.90","75.90","75.90","75.75","334.69K","0.00%"
"02/27/2012","75.90","77.04","77.04","75.59","292.39K","0.00%"
"02/24/2012","75.90","75.97","76.28","75.82","697.43K","-0.59%"
"02/23/2012","76.35","77.04","78.10","76.28","81.69K","0.50%"
"02/22/2012","75.97","75.90","76.66","75.90","2.07M","0.09%"
"02/21/2012","75.90","77.41","77.41","75.90","430.06K","0.00%"
"02/17/2012","75.90","76.81","76.81","75.67","14.06M","0.00%"
"02/16/2012","75.90","75.90","76.66","75.52","507.93K","0.11%"
"02/15/2012","75.82","75.90","76.66","75.52","504.37K","0.40%"
"02/14/2012","75.52","75.97","76.05","75.14","14.75M","-1.00%"
"02/13/2012","76.28","76.66","76.66","75.90","2.05M","-0.50%"
"02/09/2012","76.66","77.34","77.34","76.35","945.10K","-0.39%"
"02/08/2012","76.96","77.72","78.02","76.66","417.14K","-0.58%"
"02/06/2012","77.41","76.66","77.41","76.20","11.31M","1.48%"
"02/03/2012","76.28","76.73","76.73","75.97","1.96M","-1.18%"
"02/02/2012","77.19","78.93","78.93","76.73","405.68K","-2.86%"
"02/01/2012","79.46","80.45","80.45","78.93","624.79K","0.00%"
"01/31/2012","79.46","80.07","82.35","78.17","267.34K","-0.68%"
"01/30/2012","80.00","80.45","85.00","78.93","1.05M","1.36%"
"01/27/2012","78.93","76.28","80.45","76.28","4.59M","3.99%"
"01/26/2012","75.90","75.90","76.28","75.52","4.89M","0.41%"
"01/25/2012","75.59","75.14","75.90","74.76","70.23K","1.31%"
"01/24/2012","74.61","75.90","75.90","73.77","315.95K","-0.71%"
"01/23/2012","75.14","75.90","76.66","74.38","84.46K","-1.00%"
"01/20/2012","75.90","76.12","76.66","75.82","765.64K","0.11%"
"01/19/2012","75.82","76.20","76.20","75.75","2.92M","-0.20%"
"01/18/2012","75.97","75.90","76.66","75.82","51.65K","0.09%"
"01/17/2012","75.90","77.04","78.93","75.90","1.09M","-0.09%"
"01/13/2012","75.97","77.04","77.04","75.90","1.73M","-0.20%"
"01/12/2012","76.12","76.58","76.58","75.82","111.99K","0.29%"
"01/11/2012","75.90","76.58","77.04","75.90","483.02K","0.00%"
"01/10/2012","75.90","76.28","76.58","75.90","69.57K","0.11%"
"01/09/2012","75.82","75.90","76.96","75.52","1.87M","-0.11%"
"01/06/2012","75.90","76.28","76.28","75.75","738.37K","0.20%"
"01/05/2012","75.75","75.90","76.66","75.75","598.31K","-0.89%"
"01/04/2012","76.43","76.66","76.66","75.90","69.70K","-0.20%"
"01/03/2012","76.58","75.97","76.66","75.90","17.26K","-0.10%"
"01/02/2012","76.66","75.90","77.04","75.90","792.13K","1.00%"
"12/30/2011","75.90","75.82","77.04","75.82","1.24M","0.11%"
"12/29/2011","75.82","76.58","76.58","75.75","2.10M","-0.39%"
"12/28/2011","76.12","76.28","76.96","75.90","2.81M","-0.21%"
"12/27/2011","76.28","76.66","76.88","75.90","10.48M","0.41%"
"12/23/2011","75.97","76.20","77.04","75.90","2.79M","0.09%"
"12/22/2011","75.90","75.90","77.34","75.52","509.90K","0.81%"
"12/21/2011","75.29","75.90","75.90","75.14","255.87K","-0.80%"
"12/20/2011","75.90","77.11","79.69","75.82","1.10M","0.00%"
"12/19/2011","75.90","75.59","77.11","75.14","401.47K","1.01%"
"12/16/2011","75.14","75.29","75.82","74.99","105.27K","-0.50%"
"12/15/2011","75.52","75.90","75.90","75.52","183.14K","-0.40%"
"12/14/2011","75.82","75.90","75.90","75.59","28.99K","-0.11%"
"12/13/2011","75.90","75.44","75.90","75.44","205.67K","0.81%"
"12/12/2011","75.29","75.14","75.90","75.14","463.00K","0.20%"
"12/09/2011","75.14","75.82","75.90","75.06","59.42K","-1.00%"
"12/08/2011","75.90","77.19","77.19","75.75","282.75K","-0.99%"
"12/07/2011","76.66","75.75","77.04","75.75","312.13K","1.51%"
"12/06/2011","75.52","75.52","75.82","75.21","22.93K","0.31%"
"12/05/2011","75.29","75.75","75.75","74.99","142.17K","-0.70%"
"12/02/2011","75.82","75.90","75.90","75.14","469.19K","1.01%"
"12/01/2011","75.06","75.90","77.41","74.76","1.06M","-1.11%"
"11/30/2011","75.90","76.28","76.88","75.82","683.30K","-0.50%"
"11/29/2011","76.28","78.17","79.24","75.52","622.03K","-1.37%"
"11/28/2011","77.34","75.97","77.41","75.52","515.57K","3.77%"
"11/25/2011","74.53","75.90","76.28","73.62","111.60K","-1.70%"
"11/24/2011","75.82","76.66","77.41","75.14","304.10K","-1.38%"
"11/23/2011","76.88","76.66","77.41","76.05","36.76K","0.69%"
"11/22/2011","76.35","78.17","79.62","76.35","364.05K","-3.27%"
"11/21/2011","78.93","79.69","79.69","78.17","41.64K","0.00%"
"11/18/2011","78.93","78.63","79.69","78.63","124.12K","1.06%"
"11/17/2011","78.10","78.93","78.93","75.59","572.22K","2.90%"
"11/16/2011","75.90","78.17","78.93","75.67","307.39K","-2.05%"
"11/15/2011","77.49","79.69","80.45","76.66","74.97K","-2.48%"
"11/14/2011","79.46","81.97","81.97","78.93","83.80K","-3.06%"
"11/11/2011","81.97","81.97","81.97","81.21","24.64K","0.18%"
"11/09/2011","81.82","81.59","81.97","80.45","68.65K","-0.18%"
"11/08/2011","81.97","83.56","83.56","81.67","9.75K","-0.92%"
"11/04/2011","82.73","83.49","83.49","82.35","100.40K","0.00%"
"11/03/2011","82.73","83.49","83.49","82.35","36.76K","-0.91%"
"11/02/2011","83.49","82.04","83.49","82.04","110.94K","0.92%"
"11/01/2011","82.73","82.73","82.73","82.04","124.25K","0.56%"
"10/31/2011","82.27","82.73","82.73","82.12","3.20M","0.28%"
"10/28/2011","82.04","81.97","83.41","81.97","36.76K","-0.83%"
"10/27/2011","82.73","82.73","83.41","81.97","92.49K","0.93%"
"10/25/2011","81.97","82.73","83.49","81.67","15.42K","-0.46%"
"10/24/2011","82.35","82.73","83.49","81.97","39.79K","0.46%"
"10/21/2011","81.97","81.21","82.73","81.21","51.65K","0.84%"
"10/20/2011","81.29","82.04","82.65","81.21","569.98K","-1.56%"
"10/19/2011","82.58","81.97","83.49","81.21","104.22K","0.84%"
"10/18/2011","81.89","83.49","85.00","81.21","394.61K","-2.27%"
"10/17/2011","83.79","85.00","86.52","83.49","113.05K","-1.42%"
"10/14/2011","85.00","84.78","85.38","84.70","90.39K","0.00%"
"10/13/2011","85.00","85.00","86.52","84.63","68.78K","0.44%"
"10/12/2011","84.63","86.45","86.45","84.25","58.90K","0.09%"
"10/10/2011","84.55","84.25","85.08","84.25","96.18K","0.18%"
"10/07/2011","84.40","84.25","84.63","84.09","128.33K","0.18%"
"10/06/2011","84.25","85.00","85.00","84.25","149.15K","-0.80%"
"10/05/2011","84.93","85.00","86.52","84.63","19.37K","-0.79%"
"10/04/2011","85.61","87.28","87.28","85.00","91.44K","-1.91%"
"10/03/2011","87.28","87.28","87.96","86.90","632.17K","1.15%"
"09/30/2011","86.29","83.87","87.21","83.87","168.65K","2.52%"
"09/29/2011","84.17","85.00","85.00","83.64","60.87K","-0.18%"
"09/28/2011","84.32","85.16","85.31","84.25","140.45K","-1.16%"
"09/27/2011","85.31","85.31","85.76","84.32","93.81K","0.27%"
"09/26/2011","85.08","86.52","86.83","85.00","105.01K","-1.15%"
"09/23/2011","86.07","86.90","87.28","85.92","34.65K","-1.74%"
"09/22/2011","87.59","87.28","88.04","87.28","154.82K","0.00%"
"09/21/2011","87.59","89.41","89.41","87.28","113.71K","-1.62%"
"09/20/2011","89.03","88.80","89.56","88.80","461.02K","0.17%"
"09/16/2011","88.88","88.04","89.56","87.43","116.21K","0.69%"
"09/15/2011","88.27","87.89","90.32","85.76","194.87K","0.43%"
"09/14/2011","87.89","87.89","87.89","87.89","","0.00%"
"09/13/2011","87.89","87.89","87.89","87.89","","0.00%"
"09/12/2011","87.89","87.89","87.89","87.89","","0.00%"
"09/09/2011","87.89","88.88","89.18","87.28","95.39K","-0.86%"
"09/08/2011","88.65","88.42","88.99","88.42","273.79K","0.57%"
"09/07/2011","88.15","86.52","88.42","86.52","201.06K","-0.05%"
"09/06/2011","88.19","87.28","88.42","86.52","431.90K","-0.43%"
"09/05/2011","88.57","87.40","88.80","87.28","18.97K","1.12%"
"09/02/2011","87.59","87.47","88.80","87.28","207.65K","0.44%"
"09/01/2011","87.21","85.42","87.28","85.42","199.22K","2.05%"
"08/30/2011","85.46","85.46","85.57","85.00","111.47K","-0.18%"
"08/29/2011","85.61","87.28","87.28","85.54","26.09K","-0.17%"
"08/26/2011","85.76","86.52","89.14","85.76","14.23K","0.00%"
"08/25/2011","85.76","87.28","87.28","85.76","4.22K","0.22%"
"08/24/2011","85.57","86.52","86.52","85.38","20.55K","-1.31%"
"08/23/2011","86.71","88.42","88.42","86.64","6.59K","-2.85%"
"08/22/2011","89.25","90.13","90.13","89.18","69.57K","0.55%"
"08/19/2011","88.76","89.14","89.18","87.62","81.16K","-0.14%"
"08/18/2011","88.88","88.72","89.18","88.72","56.92K","1.79%"
"08/17/2011","87.32","87.28","89.18","87.28","125.96K","1.45%"
"08/16/2011","86.07","85.19","87.28","84.59","1.14M","1.62%"
"08/15/2011","84.70","84.25","85.38","84.25","207.91K","1.45%"
"08/12/2011","83.49","83.49","83.87","83.49","89.07K","-1.96%"
"08/11/2011","85.16","85.00","85.76","83.49","193.16K","-0.26%"
"08/10/2011","85.38","91.08","91.08","85.00","998.48K","-5.94%"
"08/09/2011","90.77","94.19","94.19","90.32","85.91K","-3.63%"
"08/08/2011","94.19","93.73","94.87","90.32","479.86K","1.34%"
"08/05/2011","92.94","92.97","94.49","91.84","106.99K","-0.48%"
"08/04/2011","93.39","93.54","94.49","93.35","142.03K","-0.09%"
"08/03/2011","93.47","94.87","94.87","93.35","11.33K","-1.43%"
"08/02/2011","94.83","96.58","96.58","94.30","918.35K","-0.44%"
"08/01/2011","95.25","94.87","95.25","93.35","506.48K","0.00%"
"07/29/2011","95.25","95.21","95.25","95.06","390.27K","0.00%"
"07/28/2011","95.25","94.87","96.39","93.39","509.38K","0.96%"
"07/27/2011","94.34","92.97","94.87","92.97","88.01K","0.90%"
"07/26/2011","93.50","91.63","94.24","91.63","194.37K","2.04%"
"07/25/2011","91.63","94.99","94.99","91.30","90.47K","-2.97%"
"07/22/2011","94.43","96.03","96.07","94.24","83.49K","-0.59%"
"07/21/2011","94.99","96.10","96.81","94.61","105.50K","-1.16%"
"07/20/2011","96.10","95.02","96.77","94.99","51.28K","0.39%"
"07/19/2011","95.73","95.47","96.81","95.47","2.02M","0.35%"
"07/18/2011","95.40","95.36","96.85","94.99","17.99K","-1.46%"
"07/15/2011","96.81","95.06","96.85","95.06","110.07K","1.92%"
"07/13/2011","94.99","94.99","96.85","94.99","17.18K","0.40%"
"07/12/2011","94.61","95.36","96.10","94.61","22.55K","-0.67%"
"07/11/2011","95.25","96.85","96.85","94.99","74.36K","-1.65%"
"07/08/2011","96.85","96.85","96.85","96.51","151.68K","-0.23%"
"07/07/2011","97.07","96.85","98.49","95.73","98.26K","0.23%"
"07/06/2011","96.85","95.92","96.85","95.92","439.47K","1.09%"
"07/05/2011","95.81","93.87","96.77","93.87","1.22M","2.23%"
"07/04/2011","93.72","94.99","94.99","93.16","31.68K","0.56%"
"07/01/2011","93.20","93.12","94.24","93.12","175.84K","1.22%"
"06/30/2011","92.08","91.30","92.38","91.26","56.91K","0.16%"
"06/29/2011","91.93","91.26","93.12","91.19","34.09K","-1.16%"
"06/28/2011","93.01","93.12","94.99","92.75","48.86K","-1.66%"
"06/27/2011","94.58","96.48","96.48","93.09","198.93K","-1.05%"
"06/24/2011","95.58","95.17","96.48","94.28","98.52K","0.43%"
"06/23/2011","95.17","96.48","96.48","94.99","62.82K","-0.97%"
"06/22/2011","96.10","96.85","96.85","95.40","59.33K","-0.31%"
"06/21/2011","96.40","96.85","96.85","95.92","30.87K","-0.31%"
"06/20/2011","96.70","94.99","99.08","94.99","98.26K","1.77%"
"06/17/2011","95.02","98.71","98.71","94.99","31.14K","0.35%"
"06/16/2011","94.69","96.81","96.85","93.87","25.24K","-2.15%"
"06/14/2011","96.77","97.22","97.22","95.40","28.99K","-0.35%"
"06/13/2011","97.11","97.63","99.83","96.85","43.76K","-1.70%"
"06/10/2011","98.79","99.08","99.83","98.71","28.19K","-0.03%"
"06/09/2011","98.82","98.75","100.39","98.75","55.57K","0.03%"
"06/08/2011","98.79","99.83","99.83","98.75","14.50K","-0.29%"
"06/07/2011","99.08","100.28","100.28","98.75","9.40K","-1.48%"
"06/06/2011","100.57","100.57","100.95","99.83","393.83K","0.03%"
"06/03/2011","100.54","100.39","101.32","99.08","525.11K","0.26%"
"06/02/2011","100.28","99.83","100.54","99.08","55.30K","0.45%"
"06/01/2011","99.83","99.46","100.01","99.08","417.99K","0.19%"
"05/31/2011","99.64","99.83","99.87","99.46","68.46K","-0.08%"
"05/30/2011","99.72","99.46","100.01","99.08","98.79K","0.34%"
"05/27/2011","99.38","98.71","99.83","98.71","183.09K","0.75%"
"05/26/2011","98.64","98.04","98.71","96.85","423.36K","0.42%"
"05/25/2011","98.23","97.22","100.57","97.22","321.62K","1.81%"
"05/24/2011","96.48","96.85","96.85","96.48","123.22K","-0.19%"
"05/23/2011","96.66","97.59","97.59","96.48","1.58M","-0.95%"
"05/20/2011","97.59","97.97","97.97","96.85","407.52K","-0.46%"
"05/19/2011","98.04","96.85","98.71","96.85","1.47M","0.69%"
"05/16/2011","97.37","96.85","97.97","96.85","85.91K","0.11%"
"05/13/2011","97.26","97.59","97.97","96.85","31.41K","-0.31%"
"05/12/2011","97.56","97.59","97.59","96.85","1.36M","0.24%"
"05/11/2011","97.33","98.34","98.34","96.85","72.22K","-0.65%"
"05/10/2011","97.97","97.03","98.90","97.03","47.52K","-0.75%"
"05/09/2011","98.71","98.71","99.08","97.22","416.92K","0.00%"
"05/06/2011","98.71","99.46","99.46","98.71","98.26K","-0.26%"
"05/05/2011","98.97","100.20","100.20","98.90","160.27K","0.26%"
"05/04/2011","98.71","98.15","99.46","97.97","340.68K","0.00%"
"05/03/2011","98.71","100.20","100.57","96.85","554.91K","-1.89%"
"04/29/2011","100.61","99.83","100.95","99.83","7.01M","0.78%"
"04/28/2011","99.83","99.83","99.83","99.83","2.69M","0.83%"
"04/27/2011","99.01","99.83","99.83","98.71","37.58K","-0.19%"
"04/26/2011","99.20","99.08","100.57","98.71","3.85M","-1.33%"
